,Word,Count
39,ticket,1738
171,waiting,1730
576,last,1720
345,different,1717
682,whole,1714
199,train,1712
909,walk,1709
357,christmas,1705
333,crowded,1699
358,theme,1685
677,next,1654
210,hour,1644
413,street,1625
93,hong,1617
94,kong,1601
795,especially,1592
591,adults,1586
808,water,1579
753,something,1558
535,feel,1556
8,daughter,1545
1648,right,1544
1309,end,1532
256,found,1520
1340,thing,1516
622,since,1516
154,awesome,1514
243,try,1503
1133,happy,1493
608,young,1460
1138,quite,1451
1404,however,1429
623,find,1427
1647,least,1420
5,know,1416
598,ever,1409
605,bring,1382
816,star,1377
1226,eat,1372
2600,pirates,1366
723,stayed,1363
902,getting,1350
1234,walking,1343
128,earth,1331
1515,plenty,1329
56,miss,1324
153,helpful,1314
260,wanted,1312
158,child,1312
2978,fastpass,1307
122,spend,1305
364,special,1303
480,meet,1299
20,less,1298
1262,closed,1296
85,florida,1295
409,full,1292
686,restaurants,1292
396,etc,1289
123,money,1285
649,although,1283
430,week,1255
493,holiday,1252
388,buy,1252
145,ages,1248
597,weather,1236
127,happiest,1232
162,easy,1226
411,30,1217
2034,another,1215
668,cast,1206
292,smaller,1205
110,ones,1201
269,evening,1194
143,6,1188
374,without,1182
200,open,1176
297,beautiful,1173
259,done,1168
291,yes,1167
88,kid,1166
212,free,1162
1326,favorite,1148
695,truly,1143
558,visiting,1140
466,morning,1133
11,bad,1128
866,lunch,1122
1615,thunder,1108
2110,jones,1104
2515,places,1092
45,may,1088
1516,watch,1082
819,area,1077
9,absolutely,1070
2109,indiana,1056
612,light,1054
356,halloween,1051
1639,son,1046
121,shops,1045
180,second,1036
473,attraction,1035
1169,perfect,1032
219,excellent,1030
869,20,1029
904,used,1025
669,members,1024
1035,pretty,1023
559,age,1022
190,saw,1012
717,three,1009
520,service,1006
1418,hot,1004
1693,8,1001
216,price,1001
472,away,1000
1298,character,998
86,thought,987
258,short,985
323,keep,985
1435,walt,974
160,inside,966
1389,7,961
1690,look,960
673,half,960
907,front,960
237,15,958
465,part,958
367,check,952
1350,season,951
194,book,951
603,couple,942
790,expect,935
135,huge,924
543,highly,924
1535,popular,923
77,avoid,923
133,birthday,918
1171,extra,907
26,entrance,904
563,overall,903
616,on,897
238,minute,896
111,haunted,892
824,start,889
914,return,885
335,almost,880
12048,hopper,878
1683,prices,874
564,lovely,873
204,photos,868
303,expected,867
161,hk,866
583,life,859
436,came,854
3821,studios,853
124,course,850
879,said,839
629,close,837
624,restaurant,834
726,breakfast,832
1455,break,824
491,brilliant,823
1023,meal,820
412,left,820
671,felt,816
2404,system,809
2601,caribbean,803
515,let,801
183,favourite,793
450,buzz,792
716,staying,791
1110,leave,789
215,available,787
343,snacks,785
2459,outside,784
1832,memories,784
524,app,777
665,actually,776
405,later,775
656,mins,773
1087,cost,764
1137,husband,764
1041,mansion,763
664,several,763
1457,taking,761
782,single,760
833,mouse,759
281,hotels,757
49,save,754
181,missed,754
1984,dinner,753
565,atmosphere,751
725,high,750
1636,help,740
355,summer,740
1308,late,738
554,give,733
155,nothing,730
870,princess,729
282,makes,728
265,seen,726
220,twice,725
1913,drinks,718
213,photo,713
1525,probably,713
557,rest,712
261,afternoon,711
645,far,710
428,weekend,709
952,seeing,709
568,soon,706
70,home,705
1851,prepared,703
263,due,703
679,disappointed,703
1239,original,702
172,bought,701
54,spot,699
142,9,699
1198,waited,697
6147,splash,696
329,story,691
555,remember,685
481,friends,684
43,else,683
433,adult,681
235,coaster,681
22,dreams,680
275,anything,677
384,orlando,676
1626,spectacular,672
1292,tours,671
640,cars,666
754,managed,666
860,near,664
254,arrived,662
1822,possible,660
1524,blast,657
698,wife,655
655,longer,648
540,live,642
1347,put,640
299,anaheim,638
845,super,638
1359,forget,632
817,wars,632
12107,peter,628
240,already,627
1472,planning,626
1393,gets,624
1633,everywhere,620
1591,dream,619
2205,side,618
33,station,618
1943,room,617
71,work,616
1400,princesses,615
1079,per,612
1268,pictures,609
1425,resort,603
24,true,603
1237,looking,601
483,plus,600
1420,entire,600
916,drink,600
1495,sit,599
234,roller,598
147,options,595
941,coming,588
516,pay,583
1514,areas,580
331,others,579
3036,top,577
2186,party,572
67,king,572
868,matter,569
861,run,567
80,holidays,567
344,along,564
328,toy,562
2894,parking,562
363,might,562
549,usually,562
507,tip,561
666,longest,560
255,opening,558
463,pricey,558
779,straight,556
2240,view,554
1180,cool,553
1439,real,552
566,enter,551
777,stop,550
1595,walked,548
1657,kingdom,546
1807,fantasyland,545
1627,wish,545
187,queuing,544
2215,advantage,542
2381,display,541
267,decided,540
1101,throughout,538
1569,minnie,538
768,anyone,536
865,hard,535
955,within,535
733,older,533
1369,ate,532
1788,either,530
1854,booked,527
569,opened,526
541,watching,525
742,vacation,523
2327,school,522
3099,anniversary,522
553,person,519
706,12,518
141,11,517
2599,matterhorn,516
3014,maybe,516
460,fan,516
9560,fantasmic,515
383,disneyworld,513
1242,crowd,513
1024,enjoyable,512
66,lion,511
21,childhood,511
884,taken,508
765,seemed,508
1064,packed,506
2274,annual,505
499,easily,504
31,mtr,503
1906,advance,503
692,closing,502
785,quality,502
315,started,496
596,offer,496
12108,pan,496
387,ago,496
538,access,492
324,mind,490
806,shopping,489
787,themed,488
653,detail,488
48,online,487
444,manor,486
1098,firework,485
1415,using,484
2094,fabulous,483
1153,ok,483
393,entry,481
835,tired,481
462,including,481
305,we,480
2821,cafe,480
302,rain,479
1125,compared,478
222,fantasy,478
23141,euros,476
1004,past,476
176,value,475
674,bus,474
2236,families,473
1631,music,473
451,lightyear,473
497,tips,472
1121,u,472
445,liked,471
814,gates,471
2222,no,469
699,brought,468
1780,suggest,468
509,dont,468
1673,french,464
2391,four,464
321,totally,463
523,allowed,462
935,cold,462
1017,extremely,462
1388,cheaper,461
536,map,461
964,stand,460
683,moment,460
432,set,458
4508,downtown,458
330,car,457
421,point,455
1240,travel,455
1850,reviews,452
1150,option,451
2046,head,450
231,grizzly,449
1853,surprised,449
456,decorations,448
300,large,448
475,entertainment,447
1575,mickeys,447
279,quickly,446
578,tour,445
545,ask,443
775,cheap,442
614,parents,441
747,incredible,439
1060,45,439
801,arrive,437
560,group,436
377,seem,436
1163,meals,435
990,takes,433
667,english,433
1164,any,432
404,till,431
721,making,431
2435,snow,428
132,daughters,428
1791,lucky,427
1319,ahead,426
385,40,426
417,simply,425
1501,quick,425
1257,shop,423
479,glad,423
1172,kind,422
9380,tower,420
8784,village,418
1867,shoes,417
678,told,415
606,kept,414
1162,usa,414
522,read,413
1160,rode,411
1899,review,410
1366,mid,410
1141,believe,410
1533,excited,410
289,needed,409
443,mystic,409
3349,min,408
2073,chance,407
1966,met,405
1414,city,403
112,house,403
196,works,403
1307,wdw,401
562,la,400
881,gave,399
2342,member,396
1274,stuff,395
423,opens,395
2424,younger,395
929,rather,395
3187,wow,394
102,seems,392
652,attention,391
75,number,388
855,guests,388
2167,meeting,387
60,cruise,387
399,visitors,386
482,fact,386
156,except,386
1655,security,386
784,size,385
724,nights,384
398,given,384
2132,gone,384
2819,stroller,384
1085,peak,382
1044,eating,380
851,goes,380
1470,choose,380
635,thrill,379
922,please,378
2891,problem,377
709,together,377
1475,often,377
3085,shorter,375
376,choice,374
838,despite,373
1424,shuttle,373
2293,dining,372
2371,50,370
58,jungle,369
1276,hit,368
246,finally,367
485,loads,367
1798,60,366
1865,wear,365
2443,round,363
434,worked,363
1728,blue,361
910,instead,359
1717,heart,359
1395,girls,359
2192,priced,359
1866,comfortable,358
2649,across,357
76,cover,357
1256,amount,356
362,sometimes,356
1266,recommended,355
1685,reasonable,354
2486,certainly,354
743,highlight,353
837,lights,353
1260,sleeping,353
1360,wrong,352
283,easier,351
992,gate,349
1411,smile,349
1517,advice,347
2965,idea,343
919,thank,343
927,feeling,341
1161,ca,341
2402,face,340
9435,terror,340
1755,exciting,340
2309,grand,340
2029,hope,339
2022,trying,338
353,spring,338
1058,ice,338
1238,forward,337
1737,disneys,336
1550,crazy,335
1422,change,334
1933,certain,334
960,tomorrowland,334
1545,treat,333
119,list,332
3097,standing,332
663,included,330
2427,fine,329
1019,souvenirs,329
478,needs,327
841,baby,326
3496,rider,325
827,tell,324
936,onto,324
1884,watched,323
3342,july,323
2433,pick,322
1399,hollywood,322
1151,deal,322
287,months,319
1958,friday,319
2023,phone,318
1026,major,317
1428,hand,317
1938,anywhere,317
2161,bigger,317
420,sunday,316
1375,again,315
1660,site,314
419,saturday,314
1437,impressed,314
1293,yet,313
248,ended,311
925,purchase,310
271,five,310
1809,quiet,310
1093,ready,309
938,thoroughly,308
214,paid,305
184,it,305
821,pooh,304
117,man,304
757,track,303
140,aged,303
2135,town,303
251,scary,303
195,unfortunately,303
437,knew,303
1096,monday,303
1236,oh,302
4974,board,302
637,tried,302
1106,usual,302
1050,looked,302
3487,meant,301
3087,expectations,300
2164,october,299
1983,earlier,298
2463,waits,298
995,allow,297
144,variety,297
1273,month,296
427,purchased,295
1973,move,294
2542,boys,294
7475,color,293
208,otherwise,293
1063,tea,292
3059,10am,291
1328,similar,291
660,website,291
3654,spending,290
59,river,290
2629,bottles,290
1917,completely,290
1561,picture,290
1095,unless,289
1735,25,289
1261,beauty,289
2664,returned,288
2317,fastpasses,288
3235,august,287
1696,december,287
3806,buffet,286
2681,flight,285
2661,order,285
788,disappoint,284
1109,activities,284
3545,helped,284
1143,starts,283
1453,classic,283
2282,planned,283
712,whilst,282
625,called,281
2302,nearly,281
1922,fire,281
618,weekends,281
534,gives,280
3325,someone,280
96,dl,279
1473,saved,279
1522,girl,278
2533,heat,278
1757,railroad,278
3233,euro,278
931,negative,277
1287,compare,277
113,catch,277
339,understand,275
2318,dumbo,274
2947,september,274
1571,reason,274
422,note,274
1310,running,273
972,hall,273
1218,frozen,273
710,play,273
1609,lost,272
1544,lifetime,272
2644,faces,271
973,average,271
735,opportunity,270
1349,january,270
474,filled,269
390,various,269
1132,friend,269
1047,limited,269
3164,guide,269
639,mine,269
502,amusement,268
1554,unique,268
3347,max,267
1606,riding,264
7497,orleans,264
1946,decorated,263
926,experiences,263
2419,surprise,263
2367,plaza,262
1423,bay,262
134,memorable,262
3893,middle,261
487,safe,260
1206,white,260
794,merchandise,259
1348,1st,258
5653,studio,257
2646,reservations,256
1653,bags,256
975,bottle,255
245,visits,255
1231,fountains,254
864,paint,254
5509,golden,253
3277,cant,253
2049,thanks,253
2850,third,253
1181,sunny,252
3621,adventureland,252
1542,experienced,252
2471,research,252
13583,60th,251
1471,low,251
327,hyperspace,251
1666,cream,250
1585,table,249
746,lands,249
99,grown,248
1705,pack,248
1468,skip,248
826,download,248
320,over,247
2220,anyway,247
593,joy,247
974,carry,246
346,event,246
52,100,246
2831,multiple,246
1643,fans,246
4175,off,246
1374,e,246
1288,version,246
1570,complete,245
1344,seat,245
512,bag,245
849,weekday,245
774,airport,244
1474,buying,244
186,means,243
3010,heard,243
392,changed,243
2469,comes,243
1346,difference,243
546,employees,242
1837,offers,241
2885,sun,241
594,eyes,241
230,boat,241
2143,grab,240
738,n,240
1841,13,240
6,obviously,240
953,behind,239
704,added,239
40,explore,239
379,maintained,239
1278,location,238
1275,hongkong,238
3311,name,238
820,winnie,237
1607,dark,236
1032,boy,236
1144,slow,236
945,didnt,236
2437,toilets,236
36,opinion,236
1518,budget,236
636,drop,236
991,literally,235
232,gulch,235
9642,nemo,235
2266,honestly,235
878,details,235
946,enjoying,234
79,public,234
880,card,234
654,queued,233
1186,delicious,233
2996,care,233
1154,working,233
1584,finding,233
1115,store,231
956,helps,230
659,package,229
1357,celebration,229
1343,feet,229
373,november,229
2504,allows,228
1489,absolute,228
3428,turn,227
1756,looks,227
2027,case,226
1336,seats,226
174,via,225
1556,entertaining,225
2053,beat,225
3016,wild,224
834,goofy,224
1048,asked,224
1409,warm,224
2115,american,224
8661,frontierland,223
696,excitement,223
2347,rude,222
2933,penny,222
12436,bayou,221
1131,chinese,221
2089,job,221
702,recently,221
1203,interesting,220
2699,customer,220
1659,downside,220
3031,june,219
2488,leaving,219
3273,general,219
81,rush,218
1057,non,218
7485,laser,217
685,add,217
3846,amazed,217
157,become,217
4654,movie,216
2677,mostly,216
1367,winter,216
3883,adventures,216
3272,14,215
2159,disneylands,215
940,2nd,215
1213,biggest,215
2061,imagine,214
2446,fill,214
1578,expecting,214
1412,saying,213
3117,disappointing,213
2225,travelling,213
539,schedule,213
1421,favorites,213
1126,admission,213
1749,normal,212
601,towards,212
2567,wet,212
12604,dlp,211
3050,inn,211
3713,alone,210
1763,prior,210
1068,costs,209
658,march,209
12089,radiator,209
657,tuesday,209
1007,whether,208
3581,fab,208
994,strollers,208
1282,slightly,208
1768,thursday,208
1682,considering,207
1318,finish,207
1018,gift,206
867,choices,206
3084,drive,206
890,pleasant,206
2346,greet,206
242,chicken,206
340,brings,205
2892,noticed,205
872,cute,205
2237,snack,205
495,polite,204
1651,important,204
628,located,203
2273,turned,203
5691,square,203
12090,springs,202
3455,closes,202
1464,travelled,201
1010,autopia,200
859,guest,200
500,manage,200
3261,australia,200
5934,southern,199
1670,difficult,199
484,facilities,199
2055,particularly,198
714,loves,198
1611,style,197
607,alot,197
891,journey,197
2948,guess,197
2134,overpriced,196
1862,headed,196
1754,coasters,195
1589,ques,195
530,reach,195
1112,events,195
4854,00,195
3096,aware,194
306,ups,194
875,3rd,194
1583,issue,194
486,games,193
1529,busier,193
1956,stores,193
1342,moving,193
2854,example,192
1587,coffee,192
494,local,192
3709,parts,192
1612,seating,191
892,waste,191
1152,mean,191
2972,paying,191
1834,suitable,191
924,pre,191
1221,future,190
2388,quieter,190
912,offered,190
1030,massive,190
274,fault,189
5187,dole,189
4718,forever,189
2453,disappointment,189
531,metro,189
888,air,189
4633,wonderland,188
1957,organised,188
772,items,188
1330,ratatouille,188
1013,section,188
1490,ball,188
527,booking,188
3135,reasonably,188
4097,90,187
1082,decent,187
3234,grew,187
1039,tree,187
1264,grandchildren,187
217,tomorrow,187
1185,rooms,187
6474,trips,187
2708,a,187
116,iron,187
993,convenient,186
2678,apart,186
1496,relax,185
4427,alice,184
2050,hardly,184
2428,highlights,184
567,8am,184
1909,sister,183
3820,universal,183
1775,ears,183
1279,tokyo,183
4527,sons,183
897,information,182
3130,teenagers,182
5919,11pm,182
3559,stars,182
3478,problems,182
2493,advise,182
2973,stage,182
3127,returning,181
3841,camera,181
4192,distance,181
533,superb,180
7088,disabled,180
2099,lives,180
2915,mad,179
876,after,179
1479,consider,179
3895,regular,178
4473,bother,178
1476,vouchers,178
2305,hold,177
2033,thinking,177
2451,nearby,176
2117,island,176
985,tram,176
528,que,176
295,none,176
3205,mr,175
1100,thrilling,175
1991,chose,174
7103,pizza,174
2060,moved,174
1442,west,173
12139,carribean,173
2895,smoking,173
1263,maintenance,173
1530,america,173
2323,height,173
1120,cut,172
3116,beyond,172
1317,push,172
1698,wheelchair,172
873,generally,172
1977,upon,172
1178,february,171
1908,partner,171
5251,autographs,171
670,speak,171
1927,18,171
1159,built,171
913,uk,171
2270,movies,171
898,unlike,170
4210,corner,170
1097,cinderella,170
1773,fully,169
365,daily,169
1331,france,169
12126,tiki,169
789,standard,169
2191,yr,169
1015,april,169
14888,santa,168
1233,feels,168
12034,maxpass,168
3246,notice,168
3237,words,168
933,weeks,167
454,dressed,167
9423,walts,167
1889,empty,167
896,ensure,167
552,door,166
3554,incredibly,166
1327,phantom,166
694,4th,165
1329,type,165
525,discount,165
4417,row,165
1950,candy,165
2654,alike,164
3501,sat,164
547,exit,164
1332,out,164
513,entering,164
758,fair,164
206,donald,163
2078,happiness,163
644,lol,163
1337,fit,163
575,everyday,163
1741,greets,163
4090,prepare,163
2401,lived,162
2011,midnight,162
4667,refurbishment,162
737,jedi,162
3115,souvenir,162
2360,road,162
2814,bringing,161
149,3d,161
1438,smiling,160
3138,rollercoaster,160
617,weekdays,160
1397,16,160
1370,club,159
641,shame,159
2098,fairly,159
2769,express,159
4716,sandwiches,159
715,traveling,158
1656,basically,158
3848,share,158
6504,six,158
253,wednesday,157
22393,illuminations,157
3152,beautifully,157
1888,worried,157
233,favourites,156
4121,stopped,156
3064,covered,155
2374,total,155
2561,range,155
901,before,155
1493,spots,155
1839,complaint,155
3378,chips,154
526,saves,154
999,lack,154
1532,teens,154
1345,sitting,154
1582,manageable,154
3389,previous,153
1053,burger,153
1555,organized,153
1502,changes,153
947,sad,153
5188,whip,153
2878,nightmare,152
5884,viewing,152
2108,level,152
4355,country,152
1505,caught,152
1037,personally,151
621,worry,151
1885,particular,151
12525,de,151
2860,impressive,151
2830,personal,150
3400,learn,150
3835,flying,150
3054,afford,150
9200,monorail,150
2514,appreciate,150
4085,cups,150
2643,smiles,149
1852,pleasantly,149
2405,stunning,149
1944,beginning,149
2074,celebrate,148
751,costumes,148
1893,reservation,148
2717,gardens,148
2715,ten,148
2980,sign,148
1245,dog,148
2483,trick,147
853,shut,147
2575,cleanliness,147
3038,class,147
5835,europe,146
159,step,146
1376,perhaps,146
3062,30pm,146
2782,tiring,146
126,indeed,146
3972,wonder,145
1387,training,145
1875,outstanding,145
2300,route,145
1444,ways,145
9205,aladdin,145
1721,prefer,145
53,comparison,145
4001,word,144
3440,complain,144
1406,professional,144
3793,issues,144
850,everybody,144
4255,says,144
13224,pans,143
996,healthy,143
1283,larger,143
2157,bored,143
6654,toon,142
1488,granddaughter,142
23128,rer,142
3047,addition,141
3583,exactly,141
225,opportunities,141
347,period,141
4991,property,140
1905,com,140
2345,pluto,140
1391,fairy,140
1005,tons,140
1765,17,140
7850,fruit,140
862,accessible,140
2655,reading,139
2188,simple,139
3146,recent,139
4463,history,139
2139,stick,139
4758,somewhere,139
4074,pool,139
3936,planet,139
800,queueing,138
3669,fall,138
1410,effort,138
4451,charge,138
1543,memory,138
1394,charm,138
1362,8pm,137
5631,pushing,137
3477,priceless,137
3601,numerous,137
136,definately,137
1123,missing,136
3009,groups,136
2421,surprisingly,136
886,taxi,136
1959,based,136
4942,bar,136
1632,playing,136
3490,buses,135
1796,theming,135
2518,spotless,135
3701,fresh,135
4225,70,135
3816,talk,135
7653,miles,135
18,whatever,135
2961,childrens,135
863,central,134
4410,faster,134
3695,stood,134
949,during,134
1588,minimal,133
676,ran,133
1864,depending,133
498,navigate,133
998,st,133
381,priority,133
3782,sandwich,132
2882,seriously,132
16,talking,132
1849,eve,132
2241,following,132
2362,floats,131
6008,closer,131
1099,cartoon,131
2039,xmas,131
3086,electric,131
5763,autograph,131
958,minimum,131
2271,festival,131
1649,selection,131
1253,mention,131
51,hkd,131
2263,while,130
5135,sort,130
611,foods,130
108,states,130
5058,pin,130
3426,nap,130
1443,themes,130
394,fee,130
2313,pace,129
1456,celebrating,129
12196,toontown,129
1552,separate,129
1168,stress,129
3109,entered,128
2755,picked,128
87,exhausted,128
1767,olds,128
2031,happen,128
7562,25th,128
25,starting,128
23296,fe,128
35,designed,127
1484,checked,127
662,lodge,127
3656,describe,127
439,regret,127
1338,legs,127
28,popcorn,127
3525,mainly,127
1630,perfectly,127
1634,whenever,127
440,smallest,127
5183,immaculate,126
2129,bear,126
57,include,126
2127,rc,126
4144,photopass,126
23171,eurostar,126
1028,ocean,126
1804,compact,126
2128,racer,126
1228,windows,126
1124,relatively,126
1750,turkey,126
7944,10pm,125
1321,normally,125
1302,effects,125
778,heading,125
3590,boyfriend,125
3863,call,125
12140,submarine,124
2244,noon,124
3162,sell,124
6666,broke,124
2988,gorgeous,124
3411,youngest,124
1995,9pm,124
1306,vip,124
12135,dca,124
2994,rent,123
1508,7pm,123
638,runaway,123
366,thats,123
3555,photographers,123
2666,provided,123
3289,there,123
5925,key,123
1384,busiest,123
6940,2012,123
1536,destination,123
3215,comfy,122
2341,poor,122
3517,updated,122
504,points,122
2431,locations,122
3396,immediately,122
4786,carousel,122
3942,served,121
5437,jump,121
2776,fries,121
574,construction,121
2245,grandkids,120
2730,arrival,120
3098,shade,120
5757,holders,120
1377,toddler,120
6269,continue,120
2350,parent,120
1140,funny,119
3869,if,119
1487,willing,119
175,klook,119
2774,menu,119
2026,happened,119
5370,tidy,119
2303,decide,119
4118,stitch,118
1416,moments,118
3153,clothes,118
2596,hear,118
5491,living,118
1358,you,118
3494,self,118
1846,efficient,118
2684,useful,117
2675,keeping,117
4921,beautys,117
3165,spoke,117
4629,rate,117
1540,energy,117
3438,grounds,117
3258,hat,117
1566,machine,117
1686,rainy,116
15958,stunt,116
842,relaxing,116
5171,ground,116
2286,celebrations,116
1499,boring,116
1829,pics,116
802,35,116
2606,hands,116
1919,keeps,115
5379,99,115
832,singing,115
2254,breaks,115
4851,notch,115
7353,racers,115
3207,dance,115
1702,2015,115
2868,teacups,115
14178,mcdonalds,115
425,zone,114
1753,majority,114
2269,hidden,114
4917,knows,114
736,dress,114
2284,known,114
6107,forth,114
4100,sweet,114
3505,hate,114
1821,mini,114
718,provide,113
3137,ridiculous,113
4140,saving,113
3348,double,113
2729,includes,113
2764,mom,113
1715,learned,112
1845,transport,112
4253,grandson,112
1716,hopefully,112
5180,elsa,112
276,hire,112
1413,honest,112
1830,toys,112
2719,arriving,112
3887,bonus,112
1723,pure,111
5326,astro,111
776,ideal,111
2392,worst,111
2702,constantly,111
1119,final,111
2837,traveled,111
9542,rock,111
2760,hey,110
5642,game,110
1952,lighting,110
22990,discoveryland,110
101,admit,110
5547,tend,110
1062,corn,109
414,finished,109
2775,burgers,109
2002,eye,109
2508,giving,109
3530,overwhelming,109
2503,regardless,109
2267,date,108
510,luggage,108
4146,toddlers,108
2673,buildings,108
8972,term,108
2784,honeymoon,108
2967,cause,108
2706,pleased,108
12475,screamin,108
615,directly,108
2709,interested,108
6674,dogs,107
3529,breathtaking,107
1351,luckily,107
1687,raining,107
780,bucket,107
386,yrs,107
1751,leg,107
846,clear,107
3075,enchanted,107
1638,created,107
5129,passed,107
1445,building,107
3124,p,107
32,trains,107
3717,treats,107
10633,captain,106
3981,my,106
455,easter,106
748,decor,106
4867,plans,106
3266,indian,105
2758,okay,105
3459,streets,105
4206,preferred,105
3608,machines,105
5550,colour,105
2926,heavy,105
1193,dad,105
3446,services,105
1334,tall,105
5372,split,105
5140,slot,105
3285,tourists,104
2535,entertained,104
2811,famous,104
8445,fp,104
2797,umbrella,104
1810,outlets,104
1677,cup,104
310,3pm,104
6390,write,104
2113,specific,104
166,stations,104
2221,showing,104
943,rained,103
4087,control,103
2733,beware,103
3510,80,103
12032,pinocchio,103
1353,typical,102
948,cancelled,102
4233,followed,102
7113,2014,102
2227,disability,102
7169,unbelievable,102
4624,today,102
13389,newport,102
2207,wide,101
1916,cash,101
2040,lit,101
5940,sense,101
3304,western,101
3418,hop,101
2197,24,101
2707,dancing,101
2938,cooler,100
2554,books,100
1937,surely,100
1600,possibly,100
23125,cheyenne,100
2583,alive,100
2288,impossible,100
3058,direct,100
1730,differences,100
521,backpack,100
1560,present,100
690,sold,100
3244,window,100
1553,sections,100
1426,shaped,99
1452,voucher,99
407,5pm,99
2539,agree,99
3725,2013,99
9010,dragon,99
2490,inner,99
1129,dollars,99
3885,songs,99
3829,sunscreen,99
1320,rope,99
2480,additional,99
830,theatre,99
708,played,98
2068,language,98
3147,newer,98
3046,welcome,98
1324,york,98
5239,turns,98
12382,californian,98
6502,so,98
2630,picnic,98
5051,ton,97
1684,actual,97
1547,familiar,97
23205,crushs,97
3745,properly,97
5991,paradise,97
1086,traffic,97
3129,yummy,97
6095,art,97
3597,wanting,96
5815,20th,96
1878,handy,96
3728,wants,96
2242,5th,96
1173,patient,96
6046,swap,96
4247,cake,96
207,duck,96
829,musical,96
5405,glass,96
1061,pop,96
9072,coast,96
3283,11am,96
2071,signs,96
6309,mother,95
2728,wise,95
4946,encountered,95
1980,micky,95
580,reserve,95
1813,unforgettable,95
730,taste,95
915,soft,95
2943,screaming,95
1265,laid,95
1936,timing,95
6512,hubby,94
2836,questions,94
1708,knowing,94
3327,lady,94
4091,stuck,94
3183,scale,94
3190,tasty,94
12450,soarin,94
3687,hungry,94
8472,thanksgiving,94
979,awe,94
2529,accordingly,94
786,currently,93
4453,mornings,93
2097,sights,93
11509,pier,93
173,tourist,93
4102,churros,93
1766,22,93
2155,centre,93
3405,neat,93
5654,anna,93
34,specially,93
1881,enjoyment,93
1356,beforehand,93
4181,visitor,93
4382,happens,93
3618,animation,92
3670,designated,92
4165,create,92
2243,discounts,92
3495,fortune,92
1478,collect,92
5617,tears,92
1640,dec,92
12469,ranch,92
5009,9am,92
959,reached,92
2491,growing,92
1979,lining,92
728,relaxed,92
514,wont,92
2278,exploring,92
3383,checking,92
12302,closures,92
4063,improved,91
2893,annoying,91
3013,song,91
476,halal,91
12227,soaring,91
3573,spirit,91
573,renovation,91
4096,teenage,91
3408,drinking,91
1931,scared,91
1969,anymore,91
8024,chocolate,91
1838,affordable,91
5173,6pm,90
1046,folks,90
2223,hassle,90
2726,thrilled,90
1774,wearing,90
4837,became,90
2492,quicker,90
3453,rushed,90
2092,follow,90
2847,exception,90
729,vegetarian,90
5070,2016,90
3105,spoil,90
4695,sound,90
3069,locals,90
4108,stops,89
1462,workers,89
1371,asian,89
3057,delight,89
1801,locker,89
796,pins,89
2418,features,89
375,happening,89
1303,fl,89
2712,displays,89
4511,thru,88
3873,badge,88
3306,greatest,88
1892,terrific,88
2383,deals,88
2746,speaking,88
3341,gifts,88
23193,sequoia,88
6284,center,88
4567,bread,88
12222,toads,88
4081,appreciated,88
989,doubt,88
3479,accommodating,88
2409,anytime,87
3653,interactive,87
7184,complaints,87
5621,magnificent,87
5648,grandparents,87
984,views,87
3733,foot,87
10439,switch,87
